t,frame,x_meas,y_meas,major_sigma,minor_sigma,theta,strength_sum,strength_max,bg_std,snr_proxy,xcor_r0_c0,xcor_r0_c1,xcor_r0_c2,xcor_r0_c3,xcor_r0_c4,xcor_r1_c0,xcor_r1_c1,xcor_r1_c2,xcor_r1_c3,xcor_r1_c4,xcor_r2_c0,xcor_r2_c1,xcor_r2_c2,xcor_r2_c3,xcor_r2_c4,xcor_r3_c0,xcor_r3_c1,xcor_r3_c2,xcor_r3_c3,xcor_r3_c4,xcor_r4_c0,xcor_r4_c1,xcor_r4_c2,xcor_r4_c3,xcor_r4_c4,xcor_r5_c0,xcor_r5_c1,xcor_r5_c2,xcor_r5_c3,xcor_r5_c4,xcor_r6_c0,xcor_r6_c1,xcor_r6_c2,xcor_r6_c3,xcor_r6_c4
1772328224.6882792,31,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.255118400468635,-1.1969180341861292,-1.1953134769574976,-1.1766858311517043,-1.213639523224774,-1.2988735793678248,-1.238385586546133,-1.2064887531386321,-1.221311237968354,-1.179947993749141,-1.2459672982653731,-1.204997444748574,-1.2105645192342425,-1.2156499881327139,-1.177911898840893,-1.2543721502270877,-1.28987387298034,-1.1954517597498613,-1.1580331513921212,-1.1781115744246935,-1.2878008231879254,-1.1989267109545128,-1.1974413630296428,-1.186164162893792,-1.222719695892298,-1.2514556946105588,-1.1975575921008101,-1.2178064844377618,-1.2115587248276145,-1.201989794014668,-1.1954994434713657,-1.2006957770223354,-1.1929710141385814,-1.1858995182394412,-1.2255521089496744
1772328224.7693512,32,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.245051770812484,-1.219729330507437,-1.2310768641325072,-1.1939777367088484,-1.203301096356046,-1.2196399235296158,-1.2034942154281398,-1.2168563862867816,-1.2244762449832254,-1.1797465300257843,-1.213718797411776,-1.2199200653934554,-1.1911071766742682,-1.2056769377800154,-1.1995281218919907,-1.2578238556175054,-1.2487198410892297,-1.2205530667964302,-1.2323130646125153,-1.1816121556296537,-1.2550820416309878,-1.2471009787441463,-1.1888493524610229,-1.1922503938973423,-1.2279309306062378,-1.2536819283583074,-1.2658996899008375,-1.233998088121186,-1.2270899089681992,-1.1401267218740856,-1.2019105198276665,-1.2191326879421096,-1.1589760969848752,-1.1561556048578754,-1.2090559254951394
1772328224.8510904,33,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2785108421457816,-1.2299735820261943,-1.2256713182534364,-1.2002856970173952,-1.1751003474116744,-1.2102390778349732,-1.1870004161596797,-1.2364567800112698,-1.236418633034066,-1.2470449503713785,-1.2272776636216238,-1.2348271888288482,-1.2368990465282255,-1.2189246677070458,-1.207952643388825,-1.2574876853808976,-1.22091307889379,-1.2374736353723566,-1.2125410094906104,-1.2112201704049315,-1.2288685117803229,-1.2169332762877079,-1.2326939383380338,-1.1961610551072428,-1.200361990971803,-1.2404407549429837,-1.246094852220398,-1.1944009297372022,-1.2359036488418158,-1.2040342335741798,-1.182270787032937,-1.1714167799254396,-1.2050910240520265,-1.2273998531579795,-1.228415516426029
1772328224.933459,34,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2414713193740032,-1.2175185939691775,-1.1915011634232004,-1.22215345169943,-1.148428457788046,-1.2031157258886966,-1.2056477315005938,-1.232112196935677,-1.2021775486680926,-1.2261755736083477,-1.219465281899605,-1.2242872982367632,-1.218418624212578,-1.1991603611898853,-1.179760239095717,-1.2363715453590802,-1.2320144453065924,-1.2091310273565088,-1.1729045120363852,-1.2013335467974604,-1.251504570425101,-1.2298120534195962,-1.1944784157846473,-1.1828459719235869,-1.2107564462132985,-1.2859942061894176,-1.2293268715532863,-1.2401713419164824,-1.2239994077681788,-1.177204987669586,-1.1513163031716718,-1.201181554935163,-1.2063313968576663,-1.210081721554008,-1.2399436521462983
1772328225.015203,35,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2259919912805546,-1.2504382432029533,-1.2523682418308542,-1.1980719802465418,-1.16329981843231,-1.241685896120774,-1.1696906292069715,-1.1592657755930165,-1.2122555032081013,-1.2222953107709065,-1.2328906336892405,-1.2530536953274836,-1.2330456057841306,-1.203375602170897,-1.1914940108649748,-1.2239904670703967,-1.226394918727269,-1.1812348581832484,-1.1681778631422364,-1.2283833299140132,-1.217038776521537,-1.253394037889723,-1.2230278519425215,-1.2426199010157462,-1.2104476941165563,-1.2594731163350479,-1.18347956937308,-1.2088485013065937,-1.2313277997169254,-1.2323816099621783,-1.1727960315699613,-1.1857516987027763,-1.2248237401036906,-1.1696703636253312,-1.2187309525884338
1772328225.096342,36,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2612457586819834,-1.22430398753929,-1.221612241460352,-1.2383003518939435,-1.187949918264141,-1.155930299273766,-1.2009639979557991,-1.2343008797527406,-1.216519620003655,-1.2203092837702376,-1.2730415192891975,-1.2330253402024909,-1.2048168426533754,-1.2079735050169833,-1.1853487712560622,-1.2282140527026715,-1.199140095608246,-1.1935181848428473,-1.186086676846347,-1.238389758871765,-1.2437976889369113,-1.235141901390779,-1.2121285452995951,-1.2107266438873583,-1.2222231891421305,-1.2251408368516965,-1.1609370900317546,-1.1796624874666324,-1.233199385785983,-1.2502928078523643,-1.212067748554677,-1.1764015169622328,-1.21527686301194,-1.2177051565295645,-1.219154741663306
1772328225.1785393,37,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2660910208333753,-1.208954001540423,-1.2144900816071131,-1.222314980306027,-1.21253624111846,-1.2137545602029038,-1.2287606273604186,-1.2166787644241768,-1.200932407490302,-1.205613756849022,-1.20042338376324,-1.2207080388913198,-1.245147138255493,-1.204633856372101,-1.2046517377676653,-1.1727853027326236,-1.2326605597329805,-1.2057228333619636,-1.1887068973430277,-1.2099559557385395,-1.2161238451151664,-1.2271888526903214,-1.2607546163504852,-1.1979670760592316,-1.2004597426008872,-1.2493945657485201,-1.2167336007039071,-1.1679233512787053,-1.205718661036332,-1.192858361346527,-1.3049180871150603,-1.236055640704113,-1.2517566981025579,-1.212573792049145,-1.2111063255198387
1772328225.2598977,38,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2006469012077932,-1.1784250948935868,-1.1854143363731313,-1.2151701706850733,-1.230133322493234,-1.2526084485779339,-1.2413324405351207,-1.2424434712461794,-1.1757565946288824,-1.203993702410901,-1.250075250872999,-1.217224743035405,-1.19934334747116,-1.2122465625103191,-1.1874498352348613,-1.2066395529078906,-1.199242615609481,-1.2642367201133629,-1.212542797630167,-1.1901409852672804,-1.2886716471519044,-1.2351550144141927,-1.219487335620801,-1.1760081262598194,-1.244652419644882,-1.2111081136593957,-1.1885513292016185,-1.2199176812073795,-1.2102343094628227,-1.2726987925408828,-1.2868030413154417,-1.264888795004939,-1.2308664597113685,-1.221073415407349,-1.1932213536764804
1772328225.3413785,39,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.202232384947823,-1.1885352359456112,-1.1788411353637147,-1.1771388265059985,-1.2499351799410794,-1.2501986325023924,-1.2517912688006478,-1.2175221702482903,-1.167152663129886,-1.209061885960327,-1.2445093684803683,-1.1852551919526095,-1.1993969916578524,-1.181258103997482,-1.2174202462935746,-1.2306185043595437,-1.2268193038486603,-1.2454481417474914,-1.188820146181601,-1.233286408577729,-1.2617541863625266,-1.2483216820146654,-1.1844028454307138,-1.250566393204497,-1.181838653306801,-1.1525298538839652,-1.2612809254265929,-1.2030936721675007,-1.2176670095523598,-1.232688573919365,-1.241391449140483,-1.1977370021029716,-1.230401543426698,-1.2632448987060658,-1.15748836487393
1772328225.4227326,40,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.202763462396081,-1.1937226287987985,-1.1934269897254697,-1.151129144564766,-1.2117387308762948,-1.297321474232849,-1.2097288620148734,-1.238103060496218,-1.2330056706673704,-1.1926902762282225,-1.221789863322957,-1.2151296395217945,-1.1926884880886663,-1.158160705347146,-1.2003882170186306,-1.2232150105494277,-1.2807287312422662,-1.2233723668303926,-1.2052811628915268,-1.2208558584279845,-1.2235744266002686,-1.2202675605139208,-1.2368591114114653,-1.2096281301531948,-1.2600989651797965,-1.196710609997584,-1.2061400659251293,-1.2112422241261274,-1.1612982942221521,-1.222209480072198,-1.2582041332965055,-1.2301172292372262,-1.179505727232185,-1.2536443774276225,-1.1847783547375628
1772328225.5039332,41,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2029202226305276,-1.2295646941142908,-1.2252373963877434,-1.1966557737178536,-1.163717050995476,-1.2304075038918858,-1.2428970626469922,-1.2341733257977157,-1.2304754531950297,-1.1714716162051704,-1.2018330337802214,-1.2027127984419823,-1.2275655540902082,-1.1927540532057352,-1.1844022493841952,-1.2339533846322754,-1.229822782256935,-1.2509502471626095,-1.1893130766526556,-1.2073470601257157,-1.1895371901437275,-1.1958755488247332,-1.200027608874751,-1.176413437892609,-1.2358869595392896,-1.2464560564107958,-1.2122394099520934,-1.1983515260638629,-1.2675990185259594,-1.1918045511012738,-1.1693335973422054,-1.1940850250822335,-1.2322343864720322,-1.1793042635088287,-1.2400819349386616
1772328225.5849934,42,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2548364704652393,-1.2231637505488098,-1.2213410402942946,-1.198328876296148,-1.2212015654088932,-1.2156780023190978,-1.22402384567545,-1.2131340757768245,-1.2082691440903122,-1.2103493464409527,-1.2449146801131579,-1.278689060054905,-1.1673976382491162,-1.2216736342517893,-1.2148894327747146,-1.2224431303075707,-1.259640009360314,-1.21285631809906,-1.2293954169029493,-1.1681432924441453,-1.225639727787939,-1.2289477859673243,-1.2209023500564515,-1.169773479673085,-1.1948002809048042,-1.320652523118557,-1.2382192895673856,-1.2458701426828074,-1.1982960937376137,-1.2104041827206828,-1.188582323620596,-1.182408473778781,-1.1511458338672917,-1.1850096207868597,-1.2767423721244777
1772328225.6661246,43,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2560655183870213,-1.251521259727628,-1.2262512715162366,-1.2256444961600892,-1.1850131970659732,-1.2311609066916591,-1.2009473086532725,-1.1910112131847401,-1.219424750736326,-1.1923749676197735,-1.2125213399554897,-1.2116356148285408,-1.2359829230288173,-1.2294073378333255,-1.2182219288613714,-1.2216581370423005,-1.1980380055949698,-1.2212671305259621,-1.2271858724577274,-1.2081338415305427,-1.2421853831035352,-1.251110583676169,-1.2254448205762887,-1.1733229366925881,-1.1897976624724464,-1.283125434294394,-1.2020762207598952,-1.2132997767090532,-1.2513132394925637,-1.1642129616991241,-1.1715121473684484,-1.202539944951528,-1.1859925014963746,-1.202220464017446,-1.201827073315034
1772328225.7477572,44,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.3407428670815058,-1.2421722700801214,-1.222126033559565,-1.2632770852180812,-1.2380821988680595,-1.188889287577783,-1.208701873862967,-1.2015040161018393,-1.1511595429372252,-1.2100548994606617,-1.2635393456863573,-1.212514187397264,-1.2066383608148532,-1.2702496373950996,-1.2331230918315754,-1.241511850537282,-1.2156410474349317,-1.2156076688298785,-1.1823542335455701,-1.2292273317846456,-1.2507571280905156,-1.2690617166831148,-1.2379647777038545,-1.1997975349184913,-1.2212099100601566,-1.2800295686757044,-1.2378664300282511,-1.2262792857026201,-1.2242872982367632,-1.203571105429066,-1.2069155224460988,-1.1710335220138464,-1.1920560827322109,-1.1863423808029157,-1.207341099660528
1772328225.8299413,45,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2160278816256382,-1.221152689594351,-1.1899329650322161,-1.2156750220865038,-1.1701215708400696,-1.194518946947926,-1.1630691484295312,-1.1993969916578524,-1.1562110371841245,-1.2328423539212172,-1.2617106749666536,-1.2320847787958118,-1.1802847600322681,-1.2649138289587296,-1.18327929774276,-1.201495671450576,-1.2129707590306706,-1.1720795836543543,-1.1928816071607602,-1.2392361449284728,-1.2658067066439034,-1.2388749407380744,-1.22901513922395,-1.264185460112745,-1.2350244802265735,-1.2493439017944215,-1.1981518504800621,-1.1566348262589972,-1.1911244620233137,-1.2502022087815055,-1.2590314458646108,-1.2356437725596154,-1.2260974915143836,-1.2197329067865497,-1.1767519923152918
1772328225.9111178,46,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2872017964365232,-1.2148322123089093,-1.2288059268958482,-1.212833072284826,-1.1563409753252247,-1.239892988192199,-1.2407584477375084,-1.2280829224685337,-1.2006993533014483,-1.1848182898543231,-1.245249658256728,-1.2228716877545938,-1.2184406779337738,-1.2038709168280266,-1.231509593905162,-1.2012828828433615,-1.2075151452440198,-1.1979426381519604,-1.1623896553980901,-1.2041737084595814,-1.2678028664353926,-1.2326849976402516,-1.2187148593324255,-1.2212778593633007,-1.1746252983361842,-1.2341453116113317,-1.1522222938802598,-1.1850978356716437,-1.160621781423305,-1.233825830677251,-1.2470276650223329,-1.2374730393258389,-1.2331946174138335,-1.2549336260478048,-1.1719651427227429
1772328225.9922385,47,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2118066801794387,-1.2141682164869567,-1.2297607934189787,-1.1800099825870976,-1.2697280966911426,-1.2272538217608715,-1.213658000666857,-1.2287856613142085,-1.2049843317251603,-1.1931921473970593,-1.2514992060064318,-1.2412030984405393,-1.230110672725519,-1.218654658634026,-1.2090499650299509,-1.2154592532466952,-1.2027145865815387,-1.242702155435342,-1.1838604430985984,-1.231339124600783,-1.236285118613853,-1.2379027888658984,-1.1746777504298396,-1.2260474236068037,-1.1884917245497377,-1.1712808813191506,-1.1854024154427552,-1.2554235762862649,-1.225733307091391,-1.2077243575721222,-1.3182027719262555,-1.2723441448621924,-1.210797573423097,-1.2673421224763524,-1.1364801092720167
1772328226.0739772,48,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.1884333119908947,-1.195273541840737,-1.1809576965520021,-1.1645199256563106,-1.2053276545199942,-1.2435819200971021,-1.1780311081446544,-1.170562645263988,-1.1887265668781481,-1.2055505759180278,-1.2082131157175442,-1.2132640139179247,-1.2021405937839265,-1.1700661385138207,-1.2239177493951023,-1.2405385065720682,-1.2624038770680275,-1.308163560409969,-1.2105645192342422,-1.1818982579586816,-1.2765128942147361,-1.2205918098201525,-1.1719293799316148,-1.2424762538047136,-1.178423902800549,-1.1497904240835228,-1.2226273086818824,-1.2140621202066089,-1.1837352733296485,-1.1918760766835312,-1.3074310192383547,-1.262247116833581,-1.2309785164569031,-1.2373097225796843,-1.2108094943534715
1772328226.1550853,49,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.192077540406888,-1.1851324063697346,-1.1978532311741392,-1.1727751699418036,-1.2177123090877906,-1.2547381227896357,-1.2104780924890157,-1.2065239198832416,-1.2322695532166414,-1.207805419898679,-1.1803217149164342,-1.1757106990469344,-1.1900646913128727,-1.187572024771217,-1.2143333213726668,-1.2486036120180617,-1.262156517762722,-1.2300176894685853,-1.2219817903020131,-1.2058694608055904,-1.1878026947739957,-1.1878944859378917,-1.2131084457765153,-1.2293519055070763,-1.2419785549615092,-1.2018705847109064,-1.214822675564608,-1.2273789915298212,-1.1819018342377947,-1.1938573353120492,-1.3007475496229577,-1.1930169097205297,-1.2323404827523805,-1.2548185890696746,-1.188575171062371
1772328226.2361534,50,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2488533555094423,-1.2223900821673968,-1.2450279289517316,-1.1849833947400328,-1.188516758503528,-1.2329615632249786,-1.2178327104845892,-1.196156882781611,-1.201722765174242,-1.1861719114985365,-1.218815591194104,-1.216954733962385,-1.219347264688881,-1.2052817589380456,-1.2258012563945362,-1.2705053413516685,-1.264827402213502,-1.188097141754287,-1.186608217550304,-1.24767914386739,-1.2076403150129695,-1.1729015318037912,-1.203664684732519,-1.1830390909956807,-1.219720985856174,-1.2845803838468046,-1.208578492233574,-1.2226845291476887,-1.2052012926580062,-1.2096060764319987,-1.2096209775949693,-1.1869378312752046,-1.2156064767368404,-1.1914224852827178,-1.216918971171257
1772328226.317399,51,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.3002969384547391,-1.2769319149174578,-1.2000216484095638,-1.19128122225776,-1.1862589342902823,-1.2886251555234371,-1.18969097014558,-1.2062431819728832,-1.1931718818154198,-1.2308408297110593,-1.2270219596650553,-1.2521131339208043,-1.2349040788297745,-1.1604829025844228,-1.1852390986966017,-1.2599457812244628,-1.2264956505889477,-1.1820675351700234,-1.1968089576731873,-1.2184120677008707,-1.2213875319227614,-1.2244941263787896,-1.1865891440617022,-1.1634208158756283,-1.2231184510133806,-1.2777121398105782,-1.250421553900427,-1.2471254166514174,-1.2184353135151045,-1.1924965611096099,-1.2093426238706848,-1.170245548515981,-1.1974729534951387,-1.1703337634007647,-1.2552322453537281
1772328226.398909,52,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2767763467760496,-1.2234933642737105,-1.248793154811043,-1.225847748023003,-1.1838240842609509,-1.1819769360991645,-1.1866296752249808,-1.18085875282988,-1.1820091226111802,-1.2283016715409367,-1.2645538168613684,-1.2108559859819397,-1.219971921440592,-1.2427838138084186,-1.2129218832161288,-1.2175430318764486,-1.2192894481765566,-1.164369721933571,-1.1988188265346085,-1.233393100904596,-1.2158782739494174,-1.2251277238282825,-1.2267537387315914,-1.2071032770995234,-1.2279410633970576,-1.2443073087104923,-1.2577541181748049,-1.2121804013467314,-1.2465699012958882,-1.2147016781212898,-1.1927820673921183,-1.1755849332314652,-1.181055448181087,-1.152832645515519,-1.2216736342517902
1772328226.4802577,53,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.280934963337774,-1.2609542919342862,-1.1917282571468664,-1.2289907013166785,-1.1710096801530938,-1.2331266681106885,-1.1854953986996892,-1.2258191377901002,-1.2082834492067627,-1.2234421042730936,-1.273467692550145,-1.241110711230124,-1.2406231451777396,-1.2196506523669541,-1.1891008840919597,-1.230198291563784,-1.2115313066877493,-1.16107954514975,-1.1498321473398394,-1.2237252263695273,-1.2492461501653371,-1.2320561685629092,-1.2432713798608037,-1.222230937746875,-1.177246114879384,-1.2387044714336954,-1.1929579011151676,-1.2000222444560822,-1.2294729029503944,-1.205162549634284,-1.231272963437195,-1.2352581304619465,-1.230872420176556,-1.2324388304279839,-1.188833259205015
1772328226.5614157,54,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.257915050734883,-1.2062247045308,-1.2156946916216245,-1.160376806304075,-1.1820800521469184,-1.220658567030259,-1.278694424473574,-1.169631024555091,-1.193450235539703,-1.194076084384452,-1.2458039815192197,-1.2375928446761182,-1.2287951980585095,-1.2140549676483832,-1.2082578192064546,-1.1725057569153026,-1.1896301734006616,-1.2250961333627859,-1.2278296026980402,-1.2108041299348036,-1.2238736419527103,-1.255439073495754,-1.2393327044645197,-1.216733004657388,-1.2294574057409051,-1.1913193692349642,-1.2129284397278348,-1.1452068263538875,-1.226177361747904,-1.202737236349254,-1.2743945448868907,-1.2643833475569906,-1.2419445803099376,-1.1984248397856758,-1.198298477923689
1772328226.6431053,55,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.248266845734935,-1.1793817495562737,-1.181049487715899,-1.1699141466515246,-1.2208940054051884,-1.221637275414142,-1.2438769631239128,-1.2324793615912628,-1.1915810336567205,-1.2085206757212492,-1.2511231006530639,-1.2186898253786356,-1.2092556010789395,-1.2133480564770769,-1.191462420399478,-1.2461884315238512,-1.2147267120750802,-1.2013442756347987,-1.1802001214265962,-1.221791055415995,-1.279383454249316,-1.2454183394215508,-1.2010104895842666,-1.220813539125149,-1.1839874010071043,-1.20012834073643,-1.2085314045585873,-1.1784262869866238,-1.186763785691713,-1.2126763120503803,-1.278235468654092,-1.275008472801265,-1.2429936221830404,-1.2692065559871857,-1.15408732343761
1772328226.7243679,56,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2018980028507718,-1.168233295468485,-1.2054265982421155,-1.190601729226319,-1.1990381716535303,-1.2954647893267608,-1.2376292035137655,-1.1906035173658753,-1.188873790368294,-1.2351877969727272,-1.1827297428524193,-1.2155552167362234,-1.2036104444993074,-1.1918409099389211,-1.2524707618320894,-1.216591145585912,-1.2507756055325987,-1.2082131157175442,-1.2097306501544298,-1.2089474450287159,-1.2427176526448311,-1.2276758226961875,-1.2453962857003549,-1.2255610496474563,-1.2099243652730425,-1.1834414223958762,-1.268076451787525,-1.2299437797002528,-1.155799169039628,-1.2201948428386264,-1.3274194392465861,-1.2307907618034801,-1.2210585142443797,-1.2488187848113514,-1.1820401170301578
1772328226.8061962,57,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.1722947564476436,-1.200803661442239,-1.1686469517525384,-1.1576689669691285,-1.2497235834269032,-1.2841124873295409,-1.2206144595878674,-1.22297361170931,-1.2348456662709313,-1.1670143803375226,-1.2013627530768818,-1.1506594599079452,-1.1870266422065074,-1.1691619359447887,-1.2326683083377252,-1.2147028702143277,-1.244262009175063,-1.2248916894068347,-1.2613780810091584,-1.1688692771040539,-1.1550386136816286,-1.2235923079958329,-1.1921532383147762,-1.184808753110022,-1.1919887294755855,-1.2270851405960488,-1.204251790553545,-1.2456615264012247,-1.1974556681460944,-1.2107403529572907,-1.302160179872533,-1.2313391246007828,-1.20387926147929,-1.2142516629995899,-1.1372341081183095
1772328226.8876948,58,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.1711044515495843,-1.2675876936421022,-1.2461979682681519,-1.1516852559668131,-1.227548864787682,-1.2707741583316507,-1.1858601791691998,-1.1686523161712077,-1.2785048816805928,-1.19414164950152,-1.2241490154443997,-1.157350082081567,-1.2217171456476623,-1.1737246720462653,-1.1907477606234271,-1.2620128705516893,-1.2386359260840323,-1.2507213652993876,-1.239898352610868,-1.2224365737958636,-1.2498886883126121,-1.1780650827962265,-1.2143857734663217,-1.2028248551875182,-1.2293155466694292,-1.231829670885762,-1.2095077287563956,-1.2133915678729497,-1.2169118186130305,-1.202017808201052,-1.2177003881574142,-1.162756820053676,-1.1971570488401713,-1.17235197691345,-1.2294234310893335
1772328226.9688098,59,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.1962391372012067,-1.2406815577365822,-1.2243391542838997,-1.1973513600053023,-1.20147361772938,-1.2685604415607972,-1.2387700365507643,-1.2008769751640531,-1.201896214711215,-1.2089832078198444,-1.2130476490315973,-1.2339617292835388,-1.175179621598676,-1.1879803166366003,-1.2082339773457027,-1.2697578990170828,-1.241350321930685,-1.224748042195802,-1.218054439789586,-1.1815501667916977,-1.2261040480260905,-1.1941607229901225,-1.1787505362928559,-1.1911196936511632,-1.2297649657446106,-1.2759979100224859,-1.2578780958507176,-1.1755831450919094,-1.1876042112832326,-1.1927027932051175,-1.277112517012657,-1.1595268439682545,-1.1548323815861206,-1.1449141675131522,-1.2710566843815663
